student_id,week_number,month,total_classes,attended_classes,percentage
72,3,August,22,14,63.64
72,4,August,19,13,68.42
72,5,September,23,17,73.91
72,6,September,18,13,72.22
72,7,September,21,15,71.43
72,8,September,20,15,75.0
72,9,October,20,16,80.0
72,10,October,19,15,78.95
72,11,October,24,19,79.17
72,12,October,25,21,84.0
72,13,November,23,19,82.61
72,14,November,22,17,77.27
73,1,August,19,16,84.21
73,2,August,22,19,86.36
73,3,August,21,17,80.95
73,4,August,18,15,83.33
73,5,September,24,20,83.33
73,6,September,19,15,78.95
73,7,September,18,15,83.33
73,8,September,25,21,84.0
73,9,October,23,19,82.61
73,10,October,24,19,79.17
73,11,October,18,15,83.33
73,12,October,23,19,82.61
73,13,November,18,15,83.33
73,14,November,18,15,83.33
74,1,August,18,17,94.44
74,2,August,18,18,100.0
74,3,August,21,20,95.24
74,4,August,24,23,95.83
74,5,September,23,21,91.3
74,6,September,24,22,91.67
74,7,September,21,19,90.48
74,8,September,20,18,90.0
74,9,October,24,22,91.67
74,10,October,21,20,95.24
74,11,October,21,19,90.48
74,12,October,21,20,95.24
74,13,November,24,23,95.83
74,14,November,24,23,95.83
75,1,August,20,17,85.0
75,2,August,23,20,86.96
75,3,August,22,20,90.91
75,4,August,23,21,91.3
75,5,September,22,19,86.36
75,6,September,21,19,90.48
75,7,September,25,21,84.0
75,8,September,24,22,91.67
75,9,October,22,19,86.36
75,10,October,24,22,91.67
75,11,October,20,18,90.0
75,12,October,21,19,90.48
75,13,November,25,22,88.0
75,14,November,22,20,90.91
76,1,August,23,21,91.3
76,2,August,21,19,90.48
76,3,August,21,20,95.24
76,4,August,20,19,95.0
76,5,September,18,17,94.44
76,6,September,25,23,92.0
76,7,September,25,22,88.0
76,8,September,24,22,91.67
76,9,October,18,16,88.89
76,10,October,22,20,90.91
76,11,October,22,21,95.45
76,12,October,24,22,91.67
76,13,November,24,22,91.67
76,14,November,22,21,95.45
77,1,August,25,21,84.0
77,2,August,21,18,85.71
77,3,August,18,16,88.89
77,4,August,21,19,90.48
77,5,September,20,18,90.0
77,6,September,24,20,83.33
77,7,September,24,20,83.33
77,8,September,19,16,84.21
77,9,October,23,20,86.96
77,10,October,22,18,81.82
77,11,October,19,16,84.21
77,12,October,20,18,90.0
77,13,November,25,22,88.0
77,14,November,25,21,84.0
78,1,August,20,17,85.0
78,2,August,20,17,85.0
78,3,August,18,15,83.33
78,4,August,24,20,83.33
78,5,September,22,17,77.27
78,6,September,22,18,81.82
78,7,September,22,17,77.27
78,8,September,22,17,77.27
78,9,October,20,15,75.0
78,10,October,25,18,72.0
78,11,October,18,13,72.22
78,12,October,21,14,66.67
78,13,November,19,12,63.16
78,14,November,24,15,62.5
79,1,August,22,19,86.36
79,2,August,21,17,80.95
79,3,August,23,19,82.61
79,4,August,23,18,78.26
79,5,September,23,17,73.91
79,6,September,24,18,75.0
79,7,September,21,15,71.43
79,8,September,25,18,72.0
79,9,October,18,12,66.67
79,10,October,21,14,66.67
79,11,October,21,13,61.9
79,12,October,24,15,62.5
79,13,November,21,12,57.14
79,14,November,18,11,61.11
80,1,August,20,18,90.0
80,2,August,25,22,88.0
80,3,August,20,17,85.0
80,4,August,19,16,84.21
80,5,September,21,16,76.19
80,6,September,25,19,76.0
80,7,September,19,13,68.42
80,8,September,19,14,73.68
80,9,October,20,13,65.0
80,10,October,23,14,60.87
80,11,October,18,12,66.67
80,12,October,25,15,60.0
80,13,November,21,12,57.14
80,14,November,20,11,55.0
81,1,August,19,17,89.47
81,2,August,20,17,85.0
81,3,August,21,18,85.71
81,4,August,23,19,82.61
81,5,September,19,15,78.95
81,6,September,23,18,78.26
81,7,September,19,15,78.95
81,8,September,18,13,72.22
81,9,October,24,17,70.83
81,10,October,21,15,71.43
81,11,October,22,15,68.18
81,12,October,24,17,70.83
81,13,November,22,15,68.18
81,14,November,22,15,68.18
82,1,August,21,14,66.67
82,2,August,18,12,66.67
82,3,August,19,14,73.68
82,4,August,21,16,76.19
82,5,September,24,17,70.83
82,6,September,20,15,75.0
82,7,September,22,17,77.27
82,8,September,19,15,78.95
82,9,October,22,17,77.27
82,10,October,19,15,78.95
82,11,October,19,16,84.21
82,12,October,19,16,84.21
82,13,November,19,16,84.21
82,14,November,23,20,86.96
83,1,August,25,21,84.0
83,2,August,21,18,85.71
83,3,August,24,18,75.0
83,4,August,22,16,72.73
83,5,September,25,17,68.0
83,6,September,24,16,66.67
83,7,September,25,16,64.0
83,8,September,22,13,59.09
83,9,October,18,10,55.56
83,10,October,23,11,47.83
83,11,October,23,12,52.17
83,12,October,21,10,47.62
83,13,November,22,8,36.36
83,14,November,20,8,40.0
84,1,August,19,17,89.47
84,2,August,22,20,90.91
84,3,August,19,17,89.47
84,4,August,24,21,87.5
84,5,September,22,19,86.36
84,6,September,18,15,83.33
84,7,September,21,19,90.48
84,8,September,22,19,86.36
84,9,October,18,16,88.89
84,10,October,19,17,89.47
84,11,October,24,20,83.33
84,12,October,21,19,90.48
84,13,November,19,17,89.47
84,14,November,24,21,87.5
85,1,August,21,20,95.24
85,2,August,23,22,95.65
85,3,August,22,20,90.91
85,4,August,21,19,90.48
85,5,September,23,21,91.3
85,6,September,24,23,95.83
85,7,September,24,22,91.67
85,8,September,24,22,91.67
85,9,October,22,20,90.91
85,10,October,23,21,91.3
85,11,October,19,17,89.47
85,12,October,25,24,96.0
85,13,November,25,24,96.0
85,14,November,19,18,94.74
86,1,August,24,22,91.67
86,2,August,21,19,90.48
86,3,August,18,16,88.89
86,4,August,24,23,95.83
86,5,September,18,16,88.89
86,6,September,23,21,91.3
86,7,September,24,22,91.67
86,8,September,20,18,90.0
86,9,October,23,20,86.96
86,10,October,22,20,90.91
86,11,October,23,20,86.96
86,12,October,21,19,90.48
86,13,November,20,19,95.0
86,14,November,20,19,95.0
87,1,August,21,18,85.71
87,2,August,18,16,88.89
87,3,August,21,17,80.95
87,4,August,24,19,79.17
87,5,September,19,15,78.95
87,6,September,23,17,73.91
87,7,September,20,14,70.0
87,8,September,25,16,64.0
87,9,October,21,14,66.67
87,10,October,24,15,62.5
87,11,October,22,12,54.55
87,12,October,18,9,50.0
87,13,November,23,12,52.17
87,14,November,18,8,44.44
88,1,August,23,13,56.52
88,2,August,25,15,60.0
88,3,August,25,16,64.0
88,4,August,20,13,65.0
88,5,September,23,15,65.22
88,6,September,20,14,70.0
88,7,September,18,13,72.22
88,8,September,22,16,72.73
88,9,October,21,16,76.19
88,10,October,24,18,75.0
88,11,October,19,15,78.95
88,12,October,18,14,77.78
88,13,November,22,18,81.82
88,14,November,19,16,84.21
89,1,August,22,20,90.91
89,2,August,25,23,92.0
89,3,August,24,22,91.67
89,4,August,19,17,89.47
89,5,September,23,21,91.3
89,6,September,21,19,90.48
89,7,September,18,17,94.44
89,8,September,20,19,95.0
89,9,October,23,21,91.3
89,10,October,24,22,91.67
89,11,October,22,21,95.45
89,12,October,18,16,88.89
89,13,November,20,18,90.0
89,14,November,20,18,90.0
90,1,August,21,18,85.71
90,2,August,22,18,81.82
90,3,August,20,16,80.0
90,4,August,20,16,80.0
90,5,September,25,19,76.0
90,6,September,18,14,77.78
90,7,September,20,15,75.0
90,8,September,23,16,69.57
90,9,October,18,13,72.22
90,10,October,22,15,68.18
90,11,October,23,15,65.22
90,12,October,23,15,65.22
90,13,November,22,14,63.64
90,14,November,21,13,61.9
91,1,August,20,18,90.0
91,2,August,19,17,89.47
91,3,August,23,20,86.96
91,4,August,23,20,86.96
91,5,September,24,21,87.5
91,6,September,18,16,88.89
91,7,September,19,16,84.21
91,8,September,25,22,88.0
91,9,October,18,15,83.33
91,10,October,20,18,90.0
91,11,October,19,16,84.21
91,12,October,20,18,90.0
91,13,November,24,21,87.5
91,14,November,18,16,88.89
92,1,August,19,15,78.95
92,2,August,18,15,83.33
92,3,August,22,17,77.27
92,4,August,25,18,72.0
92,5,September,20,15,75.0
92,6,September,25,17,68.0
92,7,September,18,13,72.22
92,8,September,24,17,70.83
92,9,October,22,15,68.18
92,10,October,19,13,68.42
92,11,October,23,16,69.57
92,12,October,22,13,59.09
92,13,November,23,15,65.22
92,14,November,20,12,60.0
93,1,August,23,14,60.87
93,2,August,24,15,62.5
93,3,August,18,11,61.11
93,4,August,20,13,65.0
93,5,September,21,14,66.67
93,6,September,25,18,72.0
93,7,September,19,13,68.42
93,8,September,22,16,72.73
93,9,October,20,14,70.0
93,10,October,21,15,71.43
93,11,October,21,16,76.19
93,12,October,22,17,77.27
93,13,November,24,18,75.0
93,14,November,21,16,76.19
94,1,August,18,12,66.67
94,2,August,19,12,63.16
94,3,August,23,15,65.22
94,4,August,24,16,66.67
94,5,September,23,15,65.22
94,6,September,22,16,72.73
94,7,September,23,18,78.26
94,8,September,18,14,77.78
94,9,October,21,16,76.19
94,10,October,20,17,85.0
94,11,October,24,19,79.17
94,12,October,18,16,88.89
94,13,November,24,20,83.33
94,14,November,19,17,89.47
95,1,August,23,21,91.3
95,2,August,18,17,94.44
95,3,August,18,16,88.89
95,4,August,21,20,95.24
95,5,September,24,23,95.83
95,6,September,23,20,86.96
95,7,September,19,18,94.74
95,8,September,25,24,96.0
95,9,October,18,17,94.44
95,10,October,21,19,90.48
95,11,October,19,17,89.47
95,12,October,23,21,91.3
95,13,November,20,19,95.0
95,14,November,18,16,88.89
96,1,August,22,18,81.82
96,2,August,19,16,84.21
96,3,August,22,18,81.82
96,4,August,18,14,77.78
96,5,September,23,17,73.91
96,6,September,19,14,73.68
96,7,September,20,14,70.0
96,8,September,18,12,66.67
96,9,October,19,12,63.16
96,10,October,19,13,68.42
96,11,October,21,13,61.9
96,12,October,19,12,63.16
96,13,November,21,13,61.9
96,14,November,25,16,64.0
97,1,August,18,11,61.11
97,2,August,19,11,57.89
97,3,August,24,14,58.33
97,4,August,21,13,61.9
97,5,September,23,14,60.87
97,6,September,23,16,69.57
97,7,September,21,14,66.67
97,8,September,19,13,68.42
97,9,October,18,13,72.22
97,10,October,21,15,71.43
97,11,October,19,14,73.68
97,12,October,22,17,77.27
97,13,November,19,15,78.95
97,14,November,25,20,80.0
98,1,August,24,22,91.67
98,2,August,21,18,85.71
98,3,August,25,22,88.0
98,4,August,19,17,89.47
98,5,September,21,19,90.48
98,6,September,25,23,92.0
98,7,September,21,19,90.48
98,8,September,23,21,91.3
98,9,October,23,20,86.96
98,10,October,25,23,92.0
98,11,October,24,21,87.5
98,12,October,23,20,86.96
98,13,November,23,21,91.3
98,14,November,20,18,90.0
99,1,August,22,20,90.91
99,2,August,24,22,91.67
99,3,August,24,22,91.67
99,4,August,21,19,90.48
99,5,September,20,19,95.0
99,6,September,20,18,90.0
99,7,September,21,20,95.24
99,8,September,25,23,92.0
99,9,October,21,20,95.24
99,10,October,21,20,95.24
99,11,October,19,17,89.47
99,12,October,20,18,90.0
99,13,November,21,19,90.48
99,14,November,24,22,91.67
100,1,August,19,16,84.21
100,2,August,18,15,83.33
100,3,August,23,19,82.61
100,4,August,23,19,82.61
100,5,September,24,20,83.33
100,6,September,21,18,85.71
100,7,September,25,21,84.0
100,8,September,19,16,84.21
100,9,October,21,17,80.95
100,10,October,23,19,82.61
100,11,October,25,20,80.0
100,12,October,21,18,85.71
100,13,November,20,16,80.0
100,14,November,23,19,82.61
101,1,August,18,17,94.44
101,2,August,22,20,90.91
101,3,August,21,19,90.48
101,4,August,18,16,88.89
101,5,September,21,19,90.48
101,6,September,19,18,94.74
101,7,September,19,18,94.74
101,8,September,22,21,95.45
101,9,October,22,20,90.91
101,10,October,25,23,92.0
101,11,October,21,20,95.24
101,12,October,22,20,90.91
101,13,November,23,21,91.3
101,14,November,18,17,94.44
102,1,August,20,18,90.0
102,2,August,20,17,85.0
102,3,August,22,19,86.36
102,4,August,22,18,81.82
102,5,September,24,19,79.17
102,6,September,22,17,77.27
102,7,September,22,17,77.27
102,8,September,21,16,76.19
102,9,October,22,16,72.73
102,10,October,25,17,68.0
102,11,October,22,16,72.73
102,12,October,19,13,68.42
102,13,November,22,15,68.18
102,14,November,24,16,66.67
103,1,August,19,17,89.47
103,2,August,22,20,90.91
103,3,August,18,16,88.89
103,4,August,22,19,86.36
103,5,September,19,17,89.47
103,6,September,24,21,87.5
103,7,September,24,22,91.67
103,8,September,18,17,94.44
103,9,October,21,19,90.48
103,10,October,20,18,90.0
103,11,October,24,22,91.67
103,12,October,21,19,90.48
103,13,November,21,19,90.48
103,14,November,21,19,90.48
104,1,August,23,21,91.3
104,2,August,21,19,90.48
104,3,August,23,20,86.96
104,4,August,20,18,90.0
104,5,September,19,16,84.21
104,6,September,23,21,91.3
104,7,September,25,22,88.0
104,8,September,21,19,90.48
104,9,October,25,22,88.0
104,10,October,25,21,84.0
104,11,October,20,18,90.0
104,12,October,20,18,90.0
104,13,November,20,18,90.0
104,14,November,22,20,90.91
105,1,August,24,21,87.5
105,2,August,19,16,84.21
105,3,August,21,18,85.71
105,4,August,25,21,84.0
105,5,September,25,19,76.0
105,6,September,19,14,73.68
105,7,September,19,13,68.42
105,8,September,18,13,72.22
105,9,October,22,15,68.18
105,10,October,24,15,62.5
105,11,October,25,15,60.0
105,12,October,18,10,55.56
105,13,November,25,13,52.0
105,14,November,18,9,50.0
106,1,August,18,15,83.33
106,2,August,23,19,82.61
106,3,August,23,17,73.91
106,4,August,18,13,72.22
106,5,September,24,17,70.83
106,6,September,23,16,69.57
106,7,September,20,13,65.0
106,8,September,18,11,61.11
106,9,October,18,11,61.11
106,10,October,23,12,52.17
106,11,October,20,11,55.0
106,12,October,23,11,47.83
106,13,November,23,10,43.48
106,14,November,20,9,45.0
107,1,August,25,17,68.0
107,2,August,19,13,68.42
107,3,August,23,16,69.57
107,4,August,25,19,76.0
107,5,September,21,15,71.43
107,6,September,24,18,75.0
107,7,September,21,18,85.71
107,8,September,21,17,80.95
107,9,October,23,19,82.61
107,10,October,24,19,79.17
107,11,October,21,19,90.48
107,12,October,22,19,86.36
107,13,November,21,19,90.48
107,14,November,24,23,95.83
108,1,August,20,18,90.0
108,2,August,19,18,94.74
108,3,August,18,17,94.44
108,4,August,24,22,91.67
108,5,September,22,20,90.91
108,6,September,21,19,90.48
108,7,September,22,20,90.91
108,8,September,25,23,92.0
108,9,October,22,20,90.91
108,10,October,24,22,91.67
108,11,October,20,19,95.0
108,12,October,21,19,90.48
108,13,November,18,16,88.89
108,14,November,24,21,87.5
109,1,August,22,18,81.82
109,2,August,21,18,85.71
109,3,August,22,19,86.36
109,4,August,23,19,82.61
109,5,September,19,16,84.21
109,6,September,22,19,86.36
109,7,September,25,21,84.0
109,8,September,19,16,84.21
109,9,October,22,19,86.36
109,10,October,25,22,88.0
109,11,October,20,17,85.0
109,12,October,18,16,88.89
109,13,November,22,19,86.36
109,14,November,24,19,79.17
110,1,August,20,17,85.0
110,2,August,23,20,86.96
110,3,August,19,17,89.47
110,4,August,25,22,88.0
110,5,September,19,17,89.47
110,6,September,19,17,89.47
110,7,September,24,21,87.5
110,8,September,25,22,88.0
110,9,October,25,22,88.0
110,10,October,24,21,87.5
110,11,October,21,19,90.48
110,12,October,22,20,90.91
110,13,November,18,16,88.89
110,14,November,24,22,91.67
111,1,August,23,14,60.87
111,2,August,18,12,66.67
111,3,August,20,14,70.0
111,4,August,18,12,66.67
111,5,September,19,14,73.68
111,6,September,25,19,76.0
111,7,September,20,16,80.0
111,8,September,18,14,77.78
111,9,October,23,18,78.26
111,10,October,18,15,83.33
111,11,October,24,20,83.33
111,12,October,22,19,86.36
111,13,November,18,15,83.33
111,14,November,18,16,88.89
112,1,August,25,23,92.0
112,2,August,24,22,91.67
112,3,August,21,19,90.48
112,4,August,24,23,95.83
112,5,September,23,21,91.3
112,6,September,23,21,91.3
112,7,September,19,17,89.47
112,8,September,23,22,95.65
112,9,October,23,22,95.65
112,10,October,21,20,95.24
112,11,October,24,22,91.67
112,12,October,22,21,95.45
112,13,November,25,23,92.0
112,14,November,23,22,95.65
113,1,August,23,21,91.3
113,2,August,21,19,90.48
113,3,August,21,18,85.71
113,4,August,22,19,86.36
113,5,September,19,18,94.74
113,6,September,19,17,89.47
113,7,September,23,21,91.3
113,8,September,25,22,88.0
113,9,October,24,21,87.5
113,10,October,20,18,90.0
113,11,October,18,16,88.89
113,12,October,24,21,87.5
113,13,November,22,20,90.91
113,14,November,19,17,89.47
114,1,August,20,16,80.0
114,2,August,22,17,77.27
114,3,August,22,18,81.82
114,4,August,21,16,76.19
114,5,September,20,15,75.0
114,6,September,19,14,73.68
114,7,September,24,17,70.83
114,8,September,23,16,69.57
114,9,October,24,16,66.67
114,10,October,21,14,66.67
114,11,October,21,14,66.67
114,12,October,21,14,66.67
114,13,November,21,13,61.9
114,14,November,20,11,55.0
115,1,August,25,22,88.0
115,2,August,24,21,87.5
115,3,August,20,17,85.0
115,4,August,18,16,88.89
115,5,September,23,19,82.61
115,6,September,19,17,89.47
115,7,September,20,17,85.0
115,8,September,22,18,81.82
115,9,October,22,18,81.82
115,10,October,19,16,84.21
115,11,October,25,21,84.0
115,12,October,20,17,85.0
115,13,November,18,16,88.89
115,14,November,20,16,80.0
116,1,August,20,18,90.0
116,2,August,20,18,90.0
116,3,August,20,18,90.0
116,4,August,20,18,90.0
116,5,September,22,20,90.91
116,6,September,18,16,88.89
116,7,September,21,19,90.48
116,8,September,21,19,90.48
116,9,October,19,16,84.21
116,10,October,24,22,91.67
116,11,October,25,22,88.0
116,12,October,23,20,86.96
116,13,November,23,20,86.96
116,14,November,19,17,89.47
117,1,August,23,20,86.96
117,2,August,21,19,90.48
117,3,August,23,19,82.61
117,4,August,19,15,78.95
117,5,September,20,14,70.0
117,6,September,23,17,73.91
117,7,September,18,12,66.67
117,8,September,25,16,64.0
117,9,October,18,11,61.11
117,10,October,18,10,55.56
117,11,October,20,12,60.0
117,12,October,22,12,54.55
117,13,November,21,10,47.62
117,14,November,25,11,44.0
118,1,August,21,19,90.48
118,2,August,24,21,87.5
118,3,August,19,16,84.21
118,4,August,18,14,77.78
118,5,September,25,19,76.0
118,6,September,22,15,68.18
118,7,September,23,16,69.57
118,8,September,18,12,66.67
118,9,October,25,15,60.0
118,10,October,21,11,52.38
118,11,October,18,10,55.56
118,12,October,24,12,50.0
118,13,November,24,10,41.67
118,14,November,22,9,40.91
119,1,August,24,15,62.5
119,2,August,19,13,68.42
119,3,August,24,16,66.67
119,4,August,22,15,68.18
119,5,September,25,18,72.0
119,6,September,18,13,72.22
119,7,September,23,16,69.57
119,8,September,21,15,71.43
119,9,October,25,20,80.0
119,10,October,19,15,78.95
119,11,October,25,20,80.0
119,12,October,24,20,83.33
119,13,November,18,14,77.78
119,14,November,22,18,81.82
120,1,August,23,18,78.26
120,2,August,24,19,79.17
120,3,August,24,19,79.17
120,4,August,21,15,71.43
120,5,September,18,14,77.78
120,6,September,23,18,78.26
120,7,September,25,18,72.0
120,8,September,18,13,72.22
120,9,October,23,15,65.22
120,10,October,21,14,66.67
120,11,October,23,15,65.22
120,12,October,25,15,60.0
120,13,November,21,12,57.14
120,14,November,20,12,60.0
121,1,August,20,16,80.0
121,2,August,20,16,80.0
121,3,August,22,17,77.27
121,4,August,23,18,78.26
121,5,September,23,17,73.91
121,6,September,25,18,72.0
121,7,September,25,18,72.0
121,8,September,24,17,70.83
121,9,October,25,17,68.0
121,10,October,24,15,62.5
121,11,October,25,16,64.0
121,12,October,22,14,63.64
121,13,November,24,16,66.67
121,14,November,19,11,57.89
122,1,August,25,21,84.0
122,2,August,18,14,77.78
122,3,August,23,18,78.26
122,4,August,23,17,73.91
122,5,September,23,18,78.26
122,6,September,25,19,76.0
122,7,September,18,13,72.22
122,8,September,22,16,72.73
122,9,October,19,13,68.42
122,10,October,25,18,72.0
122,11,October,25,17,68.0
122,12,October,23,15,65.22
122,13,November,19,12,63.16
122,14,November,25,15,60.0
123,1,August,21,18,85.71
123,2,August,22,18,81.82
123,3,August,20,17,85.0
123,4,August,23,19,82.61
123,5,September,25,21,84.0
123,6,September,24,21,87.5
123,7,September,18,16,88.89
123,8,September,25,22,88.0
123,9,October,18,15,83.33
123,10,October,23,20,86.96
123,11,October,22,19,86.36
123,12,October,20,18,90.0
123,13,November,22,19,86.36
123,14,November,21,19,90.48
124,1,August,25,16,64.0
124,2,August,25,17,68.0
124,3,August,21,15,71.43
124,4,August,19,14,73.68
124,5,September,19,14,73.68
124,6,September,21,16,76.19
124,7,September,23,18,78.26
124,8,September,23,19,82.61
124,9,October,18,15,83.33
124,10,October,23,20,86.96
124,11,October,22,19,86.36
124,12,October,19,17,89.47
124,13,November,21,19,90.48
124,14,November,18,16,88.89
125,1,August,24,21,87.5
125,2,August,20,18,90.0
125,3,August,22,20,90.91
125,4,August,24,21,87.5
125,5,September,24,22,91.67
125,6,September,24,22,91.67
125,7,September,25,23,92.0
125,8,September,22,20,90.91
125,9,October,24,23,95.83
125,10,October,25,24,96.0
125,11,October,21,20,95.24
125,12,October,22,21,95.45
125,13,November,25,23,92.0
125,14,November,20,18,90.0
126,1,August,18,11,61.11
126,2,August,23,12,52.17
126,3,August,21,13,61.9
126,4,August,19,12,63.16
126,5,September,20,14,70.0
