student_id,subject_name,exam_type,max_marks,obtained_marks,attempt_number
37,Data Structures,TEST1,20.0,16.0,1
37,Data Structures,TEST2,20.0,16.8,1
37,Data Structures,MIDTERM,50.0,40.4,1
37,Data Structures,FINAL,100.0,79.1,1
37,Engineering Fundamentals,TEST1,20.0,14.3,1
37,Engineering Fundamentals,TEST2,20.0,14.1,1
37,Engineering Fundamentals,MIDTERM,50.0,37.9,1
37,Engineering Fundamentals,FINAL,100.0,72.7,1
38,Engineering Fundamentals,TEST1,20.0,10.3,1
38,Engineering Fundamentals,TEST2,20.0,12.2,1
38,Engineering Fundamentals,MIDTERM,50.0,37.2,1
38,Engineering Fundamentals,FINAL,100.0,80.0,1
38,Mathematics,TEST1,20.0,9.1,1
38,Mathematics,TEST2,20.0,11.1,1
38,Mathematics,MIDTERM,50.0,30.7,1
38,Mathematics,FINAL,100.0,68.5,1
38,Electronics,TEST1,20.0,9.3,1
38,Electronics,TEST2,20.0,11.5,1
38,Electronics,MIDTERM,50.0,35.0,1
38,Electronics,FINAL,100.0,80.3,1
38,Communication Skills,TEST1,20.0,10.6,1
38,Communication Skills,TEST2,20.0,11.9,1
38,Communication Skills,MIDTERM,50.0,36.7,1
38,Communication Skills,FINAL,100.0,78.5,1
39,Programming,TEST1,20.0,16.9,1
39,Programming,TEST2,20.0,17.4,1
39,Programming,MIDTERM,50.0,40.9,1
39,Programming,FINAL,100.0,79.5,1
39,Data Structures,TEST1,20.0,13.6,1
39,Data Structures,TEST2,20.0,15.1,1
39,Data Structures,MIDTERM,50.0,36.7,1
39,Data Structures,FINAL,100.0,79.2,1
39,Electronics,TEST1,20.0,16.0,1
39,Electronics,TEST2,20.0,16.7,1
39,Electronics,MIDTERM,50.0,40.6,1
39,Electronics,FINAL,100.0,80.8,1
39,Mathematics,TEST1,20.0,17.6,1
39,Mathematics,TEST2,20.0,17.5,1
39,Mathematics,MIDTERM,50.0,44.0,1
39,Mathematics,FINAL,100.0,92.7,1
40,Electronics,TEST1,20.0,15.1,1
40,Electronics,TEST2,20.0,12.7,1
40,Electronics,MIDTERM,50.0,30.1,1
40,Electronics,FINAL,100.0,49.0,1
40,Engineering Fundamentals,TEST1,20.0,14.8,1
40,Engineering Fundamentals,TEST2,20.0,14.4,1
40,Engineering Fundamentals,MIDTERM,50.0,32.7,1
40,Engineering Fundamentals,FINAL,100.0,55.2,1
40,Programming,TEST1,20.0,14.0,1
40,Programming,TEST2,20.0,12.1,1
40,Programming,MIDTERM,50.0,30.2,1
40,Programming,FINAL,100.0,51.4,1
40,Data Structures,TEST1,20.0,15.4,1
40,Data Structures,TEST2,20.0,14.3,1
40,Data Structures,MIDTERM,50.0,35.6,1
40,Data Structures,FINAL,100.0,65.2,1
41,Data Structures,TEST1,20.0,8.8,1
41,Data Structures,TEST2,20.0,9.7,1
41,Data Structures,MIDTERM,50.0,28.6,1
41,Data Structures,FINAL,100.0,66.7,1
41,Mathematics,TEST1,20.0,10.9,1
41,Mathematics,TEST2,20.0,12.8,1
41,Mathematics,MIDTERM,50.0,34.7,1
41,Mathematics,FINAL,100.0,83.2,1
41,Electronics,TEST1,20.0,8.5,1
41,Electronics,TEST2,20.0,10.4,1
41,Electronics,MIDTERM,50.0,33.8,1
41,Electronics,FINAL,100.0,71.5,1
41,Engineering Fundamentals,TEST1,20.0,9.7,1
41,Engineering Fundamentals,TEST2,20.0,12.1,1
41,Engineering Fundamentals,MIDTERM,50.0,37.5,1
41,Engineering Fundamentals,FINAL,100.0,76.0,1
42,Data Structures,TEST1,20.0,12.3,1
42,Data Structures,TEST2,20.0,10.8,1
42,Data Structures,MIDTERM,50.0,20.4,1
42,Data Structures,FINAL,100.0,23.6,1
42,Communication Skills,TEST1,20.0,13.6,1
42,Communication Skills,TEST2,20.0,10.5,1
42,Communication Skills,MIDTERM,50.0,19.6,1
42,Communication Skills,FINAL,100.0,31.2,1
42,Engineering Fundamentals,TEST1,20.0,13.1,1
42,Engineering Fundamentals,TEST2,20.0,10.2,1
42,Engineering Fundamentals,MIDTERM,50.0,19.6,1
42,Engineering Fundamentals,FINAL,100.0,33.1,1
42,Programming,TEST1,20.0,13.0,1
42,Programming,TEST2,20.0,11.7,1
42,Programming,MIDTERM,50.0,22.8,1
42,Programming,FINAL,100.0,41.5,1
43,Programming,TEST1,20.0,13.9,1
43,Programming,TEST2,20.0,10.8,1
43,Programming,MIDTERM,50.0,26.0,1
43,Programming,FINAL,100.0,36.0,1
43,Data Structures,TEST1,20.0,14.1,1
43,Data Structures,TEST2,20.0,12.9,1
43,Data Structures,MIDTERM,50.0,24.8,1
43,Data Structures,FINAL,100.0,41.2,1
43,Communication Skills,TEST1,20.0,13.6,1
43,Communication Skills,TEST2,20.0,10.3,1
43,Communication Skills,MIDTERM,50.0,21.1,1
43,Communication Skills,FINAL,100.0,25.8,1
43,Engineering Fundamentals,TEST1,20.0,13.0,1
43,Engineering Fundamentals,TEST2,20.0,9.9,1
43,Engineering Fundamentals,MIDTERM,50.0,26.1,1
43,Engineering Fundamentals,FINAL,100.0,32.3,1
44,Engineering Fundamentals,TEST1,20.0,15.9,1
44,Engineering Fundamentals,TEST2,20.0,14.9,1
44,Engineering Fundamentals,MIDTERM,50.0,36.3,1
44,Engineering Fundamentals,FINAL,100.0,74.1,1
44,Electronics,TEST1,20.0,16.1,1
44,Electronics,TEST2,20.0,15.6,1
44,Electronics,MIDTERM,50.0,40.8,1
44,Electronics,FINAL,100.0,83.1,1
44,Data Structures,TEST1,20.0,17.2,1
44,Data Structures,TEST2,20.0,16.6,1
44,Data Structures,MIDTERM,50.0,40.3,1
44,Data Structures,FINAL,100.0,81.7,1
44,Communication Skills,TEST1,20.0,17.1,1
44,Communication Skills,TEST2,20.0,16.6,1
44,Communication Skills,MIDTERM,50.0,46.1,1
44,Communication Skills,FINAL,100.0,89.5,1
45,Communication Skills,TEST1,20.0,12.3,1
45,Communication Skills,TEST2,20.0,9.8,1
45,Communication Skills,MIDTERM,50.0,16.9,1
45,Communication Skills,FINAL,100.0,26.7,1
45,Electronics,TEST1,20.0,13.6,1
45,Electronics,TEST2,20.0,9.8,1
45,Electronics,MIDTERM,50.0,19.7,1
45,Electronics,FINAL,100.0,16.6,1
45,Mathematics,TEST1,20.0,12.5,1
45,Mathematics,TEST2,20.0,10.3,1
45,Mathematics,MIDTERM,50.0,18.1,1
45,Mathematics,FINAL,100.0,28.9,1
45,Data Structures,TEST1,20.0,11.4,1
45,Data Structures,TEST2,20.0,9.7,1
45,Data Structures,MIDTERM,50.0,18.7,1
45,Data Structures,FINAL,100.0,31.4,1
46,Data Structures,TEST1,20.0,13.1,1
46,Data Structures,TEST2,20.0,11.1,1
46,Data Structures,MIDTERM,50.0,20.2,1
46,Data Structures,FINAL,100.0,31.6,1
46,Electronics,TEST1,20.0,14.1,1
46,Electronics,TEST2,20.0,11.4,1
46,Electronics,MIDTERM,50.0,19.9,1
46,Electronics,FINAL,100.0,31.0,1
46,Engineering Fundamentals,TEST1,20.0,13.9,1
46,Engineering Fundamentals,TEST2,20.0,10.8,1
46,Engineering Fundamentals,MIDTERM,50.0,20.2,1
46,Engineering Fundamentals,FINAL,100.0,29.1,1
46,Programming,TEST1,20.0,12.2,1
46,Programming,TEST2,20.0,10.4,1
46,Programming,MIDTERM,50.0,17.0,1
46,Programming,FINAL,100.0,19.9,1
47,Data Structures,TEST1,20.0,9.8,1
47,Data Structures,TEST2,20.0,10.9,1
47,Data Structures,MIDTERM,50.0,33.0,1
47,Data Structures,FINAL,100.0,76.8,1
47,Electronics,TEST1,20.0,9.8,1
47,Electronics,TEST2,20.0,13.7,1
47,Electronics,MIDTERM,50.0,36.1,1
47,Electronics,FINAL,100.0,77.6,1
47,Communication Skills,TEST1,20.0,10.2,1
47,Communication Skills,TEST2,20.0,9.8,1
47,Communication Skills,MIDTERM,50.0,36.9,1
47,Communication Skills,FINAL,100.0,68.7,1
47,Mathematics,TEST1,20.0,8.3,1
47,Mathematics,TEST2,20.0,11.1,1
47,Mathematics,MIDTERM,50.0,29.8,1
47,Mathematics,FINAL,100.0,76.4,1
48,Mathematics,TEST1,20.0,15.3,1
48,Mathematics,TEST2,20.0,15.0,1
48,Mathematics,MIDTERM,50.0,40.4,1
48,Mathematics,FINAL,100.0,81.6,1
48,Programming,TEST1,20.0,15.5,1
48,Programming,TEST2,20.0,15.1,1
48,Programming,MIDTERM,50.0,39.8,1
48,Programming,FINAL,100.0,84.4,1
48,Electronics,TEST1,20.0,17.4,1
48,Electronics,TEST2,20.0,17.2,1
48,Electronics,MIDTERM,50.0,43.4,1
48,Electronics,FINAL,100.0,89.6,1
48,Engineering Fundamentals,TEST1,20.0,15.3,1
48,Engineering Fundamentals,TEST2,20.0,16.5,1
48,Engineering Fundamentals,MIDTERM,50.0,39.8,1
48,Engineering Fundamentals,FINAL,100.0,78.2,1
49,Engineering Fundamentals,TEST1,20.0,14.0,1
49,Engineering Fundamentals,TEST2,20.0,12.3,1
49,Engineering Fundamentals,MIDTERM,50.0,30.8,1
49,Engineering Fundamentals,FINAL,100.0,54.3,1
49,Mathematics,TEST1,20.0,14.6,1
49,Mathematics,TEST2,20.0,13.5,1
49,Mathematics,MIDTERM,50.0,28.8,1
49,Mathematics,FINAL,100.0,45.3,1
49,Data Structures,TEST1,20.0,14.2,1
49,Data Structures,TEST2,20.0,13.8,1
49,Data Structures,MIDTERM,50.0,32.4,1
49,Data Structures,FINAL,100.0,56.2,1
49,Communication Skills,TEST1,20.0,14.5,1
49,Communication Skills,TEST2,20.0,13.2,1
49,Communication Skills,MIDTERM,50.0,31.4,1
49,Communication Skills,FINAL,100.0,53.0,1
50,Electronics,TEST1,20.0,17.7,1
50,Electronics,TEST2,20.0,17.2,1
50,Electronics,MIDTERM,50.0,41.3,1
50,Electronics,FINAL,100.0,82.5,1
50,Mathematics,TEST1,20.0,16.0,1
50,Mathematics,TEST2,20.0,16.2,1
50,Mathematics,MIDTERM,50.0,39.6,1
50,Mathematics,FINAL,100.0,81.9,1
50,Communication Skills,TEST1,20.0,18.4,1
50,Communication Skills,TEST2,20.0,17.2,1
50,Communication Skills,MIDTERM,50.0,41.2,1
50,Communication Skills,FINAL,100.0,81.0,1
50,Data Structures,TEST1,20.0,16.8,1
50,Data Structures,TEST2,20.0,15.8,1
50,Data Structures,MIDTERM,50.0,43.5,1
50,Data Structures,FINAL,100.0,82.6,1
51,Communication Skills,TEST1,20.0,17.8,1
51,Communication Skills,TEST2,20.0,16.7,1
51,Communication Skills,MIDTERM,50.0,42.2,1
51,Communication Skills,FINAL,100.0,86.2,1
51,Engineering Fundamentals,TEST1,20.0,16.9,1
51,Engineering Fundamentals,TEST2,20.0,16.9,1
51,Engineering Fundamentals,MIDTERM,50.0,43.9,1
51,Engineering Fundamentals,FINAL,100.0,87.9,1
51,Electronics,TEST1,20.0,15.2,1
51,Electronics,TEST2,20.0,16.0,1
51,Electronics,MIDTERM,50.0,37.0,1
51,Electronics,FINAL,100.0,78.3,1
51,Programming,TEST1,20.0,14.7,1
51,Programming,TEST2,20.0,12.7,1
51,Programming,MIDTERM,50.0,36.2,1
51,Programming,FINAL,100.0,67.7,1
52,Data Structures,TEST1,20.0,13.8,1
52,Data Structures,TEST2,20.0,16.3,1
52,Data Structures,MIDTERM,50.0,36.1,1
52,Data Structures,FINAL,100.0,71.9,1
52,Electronics,TEST1,20.0,14.9,1
52,Electronics,TEST2,20.0,16.0,1
52,Electronics,MIDTERM,50.0,38.9,1
52,Electronics,FINAL,100.0,74.8,1
52,Mathematics,TEST1,20.0,14.1,1
52,Mathematics,TEST2,20.0,13.6,1
52,Mathematics,MIDTERM,50.0,34.3,1
52,Mathematics,FINAL,100.0,68.4,1
52,Communication Skills,TEST1,20.0,17.8,1
52,Communication Skills,TEST2,20.0,16.9,1
52,Communication Skills,MIDTERM,50.0,42.3,1
52,Communication Skills,FINAL,100.0,88.5,1
53,Electronics,TEST1,20.0,14.9,1
53,Electronics,TEST2,20.0,11.4,1
53,Electronics,MIDTERM,50.0,21.4,1
53,Electronics,FINAL,100.0,26.5,1
53,Programming,TEST1,20.0,15.2,1
53,Programming,TEST2,20.0,13.6,1
53,Programming,MIDTERM,50.0,26.9,1
53,Programming,FINAL,100.0,37.2,1
53,Engineering Fundamentals,TEST1,20.0,15.6,1
53,Engineering Fundamentals,TEST2,20.0,11.1,1
53,Engineering Fundamentals,MIDTERM,50.0,23.4,1
53,Engineering Fundamentals,FINAL,100.0,29.6,1
53,Mathematics,TEST1,20.0,14.7,1
53,Mathematics,TEST2,20.0,10.8,1
53,Mathematics,MIDTERM,50.0,23.6,1
53,Mathematics,FINAL,100.0,31.8,1
54,Data Structures,TEST1,20.0,15.0,1
54,Data Structures,TEST2,20.0,14.6,1
54,Data Structures,MIDTERM,50.0,29.3,1
54,Data Structures,FINAL,100.0,48.8,1
54,Electronics,TEST1,20.0,13.1,1
54,Electronics,TEST2,20.0,12.4,1
54,Electronics,MIDTERM,50.0,27.3,1
54,Electronics,FINAL,100.0,47.1,1
54,Programming,TEST1,20.0,15.8,1
54,Programming,TEST2,20.0,14.0,1
54,Programming,MIDTERM,50.0,31.3,1
54,Programming,FINAL,100.0,50.6,1
54,Mathematics,TEST1,20.0,15.5,1
54,Mathematics,TEST2,20.0,14.0,1
54,Mathematics,MIDTERM,50.0,29.0,1
54,Mathematics,FINAL,100.0,57.7,1
55,Mathematics,TEST1,20.0,12.9,1
55,Mathematics,TEST2,20.0,10.4,1
55,Mathematics,MIDTERM,50.0,21.5,1
55,Mathematics,FINAL,100.0,29.8,1
55,Engineering Fundamentals,TEST1,20.0,12.5,1
55,Engineering Fundamentals,TEST2,20.0,10.5,1
55,Engineering Fundamentals,MIDTERM,50.0,23.5,1
55,Engineering Fundamentals,FINAL,100.0,36.3,1
55,Programming,TEST1,20.0,12.6,1
55,Programming,TEST2,20.0,11.3,1
55,Programming,MIDTERM,50.0,20.9,1
55,Programming,FINAL,100.0,37.7,1
55,Electronics,TEST1,20.0,12.8,1
55,Electronics,TEST2,20.0,10.3,1
55,Electronics,MIDTERM,50.0,19.2,1
55,Electronics,FINAL,100.0,24.6,1
56,Engineering Fundamentals,TEST1,20.0,13.9,1
56,Engineering Fundamentals,TEST2,20.0,11.0,1
56,Engineering Fundamentals,MIDTERM,50.0,22.2,1
56,Engineering Fundamentals,FINAL,100.0,36.6,1
56,Mathematics,TEST1,20.0,14.5,1
56,Mathematics,TEST2,20.0,11.6,1
56,Mathematics,MIDTERM,50.0,21.5,1
56,Mathematics,FINAL,100.0,39.8,1
56,Electronics,TEST1,20.0,13.4,1
56,Electronics,TEST2,20.0,11.5,1
56,Electronics,MIDTERM,50.0,22.4,1
56,Electronics,FINAL,100.0,39.0,1
56,Programming,TEST1,20.0,13.6,1
56,Programming,TEST2,20.0,13.1,1
56,Programming,MIDTERM,50.0,21.2,1
56,Programming,FINAL,100.0,32.5,1
57,Communication Skills,TEST1,20.0,8.7,1
57,Communication Skills,TEST2,20.0,12.0,1
57,Communication Skills,MIDTERM,50.0,35.3,1
57,Communication Skills,FINAL,100.0,84.0,1
57,Electronics,TEST1,20.0,7.9,1
57,Electronics,TEST2,20.0,11.6,1
57,Electronics,MIDTERM,50.0,29.3,1
57,Electronics,FINAL,100.0,72.0,1
57,Engineering Fundamentals,TEST1,20.0,11.3,1
57,Engineering Fundamentals,TEST2,20.0,13.0,1
57,Engineering Fundamentals,MIDTERM,50.0,37.7,1
57,Engineering Fundamentals,FINAL,100.0,81.1,1
57,Mathematics,TEST1,20.0,10.3,1
57,Mathematics,TEST2,20.0,12.3,1
57,Mathematics,MIDTERM,50.0,38.6,1
57,Mathematics,FINAL,100.0,80.7,1
58,Programming,TEST1,20.0,14.5,1
58,Programming,TEST2,20.0,15.0,1
58,Programming,MIDTERM,50.0,31.5,1
58,Programming,FINAL,100.0,51.4,1
58,Data Structures,TEST1,20.0,15.0,1
58,Data Structures,TEST2,20.0,13.1,1
58,Data Structures,MIDTERM,50.0,29.2,1
58,Data Structures,FINAL,100.0,51.9,1
58,Mathematics,TEST1,20.0,14.3,1
58,Mathematics,TEST2,20.0,13.7,1
58,Mathematics,MIDTERM,50.0,29.5,1
58,Mathematics,FINAL,100.0,48.2,1
58,Engineering Fundamentals,TEST1,20.0,15.1,1
58,Engineering Fundamentals,TEST2,20.0,13.4,1
58,Engineering Fundamentals,MIDTERM,50.0,31.0,1
58,Engineering Fundamentals,FINAL,100.0,55.7,1
59,Programming,TEST1,20.0,16.9,1
59,Programming,TEST2,20.0,17.6,1
59,Programming,MIDTERM,50.0,46.0,1
59,Programming,FINAL,100.0,92.4,1
59,Electronics,TEST1,20.0,16.8,1
59,Electronics,TEST2,20.0,17.6,1
59,Electronics,MIDTERM,50.0,43.8,1
59,Electronics,FINAL,100.0,82.2,1
59,Data Structures,TEST1,20.0,15.8,1
59,Data Structures,TEST2,20.0,15.5,1
59,Data Structures,MIDTERM,50.0,36.4,1
59,Data Structures,FINAL,100.0,79.0,1
59,Mathematics,TEST1,20.0,13.6,1
59,Mathematics,TEST2,20.0,13.9,1
59,Mathematics,MIDTERM,50.0,33.6,1
59,Mathematics,FINAL,100.0,68.7,1
60,Data Structures,TEST1,20.0,14.6,1
60,Data Structures,TEST2,20.0,14.2,1
60,Data Structures,MIDTERM,50.0,35.0,1
60,Data Structures,FINAL,100.0,71.6,1
60,Mathematics,TEST1,20.0,16.8,1
60,Mathematics,TEST2,20.0,16.5,1
60,Mathematics,MIDTERM,50.0,42.2,1
60,Mathematics,FINAL,100.0,86.6,1
60,Engineering Fundamentals,TEST1,20.0,16.4,1
60,Engineering Fundamentals,TEST2,20.0,16.3,1
60,Engineering Fundamentals,MIDTERM,50.0,43.4,1
60,Engineering Fundamentals,FINAL,100.0,84.0,1
60,Communication Skills,TEST1,20.0,17.3,1
60,Communication Skills,TEST2,20.0,16.1,1
60,Communication Skills,MIDTERM,50.0,40.4,1
60,Communication Skills,FINAL,100.0,75.6,1
61,Electronics,TEST1,20.0,15.4,1
61,Electronics,TEST2,20.0,12.0,1
61,Electronics,MIDTERM,50.0,30.4,1
61,Electronics,FINAL,100.0,43.5,1
61,Data Structures,TEST1,20.0,15.2,1
61,Data Structures,TEST2,20.0,13.3,1
61,Data Structures,MIDTERM,50.0,28.3,1
61,Data Structures,FINAL,100.0,46.8,1
61,Mathematics,TEST1,20.0,15.1,1
61,Mathematics,TEST2,20.0,13.0,1
61,Mathematics,MIDTERM,50.0,29.9,1
61,Mathematics,FINAL,100.0,44.0,1
61,Programming,TEST1,20.0,14.9,1
61,Programming,TEST2,20.0,13.1,1
61,Programming,MIDTERM,50.0,32.6,1
61,Programming,FINAL,100.0,55.2,1
62,Programming,TEST1,20.0,9.2,1
62,Programming,TEST2,20.0,11.7,1
62,Programming,MIDTERM,50.0,36.6,1
62,Programming,FINAL,100.0,80.8,1
62,Data Structures,TEST1,20.0,8.2,1
62,Data Structures,TEST2,20.0,9.5,1
62,Data Structures,MIDTERM,50.0,29.7,1
62,Data Structures,FINAL,100.0,70.0,1
62,Mathematics,TEST1,20.0,9.8,1
62,Mathematics,TEST2,20.0,12.9,1
62,Mathematics,MIDTERM,50.0,33.7,1
62,Mathematics,FINAL,100.0,86.2,1
62,Engineering Fundamentals,TEST1,20.0,10.2,1
62,Engineering Fundamentals,TEST2,20.0,12.9,1
62,Engineering Fundamentals,MIDTERM,50.0,36.0,1
62,Engineering Fundamentals,FINAL,100.0,83.0,1
63,Mathematics,TEST1,20.0,14.0,1
63,Mathematics,TEST2,20.0,13.2,1
63,Mathematics,MIDTERM,50.0,26.1,1
63,Mathematics,FINAL,100.0,50.8,1
63,Programming,TEST1,20.0,14.4,1
63,Programming,TEST2,20.0,12.4,1
63,Programming,MIDTERM,50.0,30.8,1
63,Programming,FINAL,100.0,53.6,1
63,Communication Skills,TEST1,20.0,13.8,1
63,Communication Skills,TEST2,20.0,11.5,1
63,Communication Skills,MIDTERM,50.0,27.9,1
63,Communication Skills,FINAL,100.0,46.3,1
63,Data Structures,TEST1,20.0,15.9,1
63,Data Structures,TEST2,20.0,14.5,1
63,Data Structures,MIDTERM,50.0,30.5,1
63,Data Structures,FINAL,100.0,51.7,1
64,Data Structures,TEST1,20.0,12.8,1
64,Data Structures,TEST2,20.0,10.1,1
64,Data Structures,MIDTERM,50.0,18.9,1
64,Data Structures,FINAL,100.0,20.0,1
64,Communication Skills,TEST1,20.0,14.1,1
64,Communication Skills,TEST2,20.0,8.9,1
64,Communication Skills,MIDTERM,50.0,18.9,1
64,Communication Skills,FINAL,100.0,22.0,1
64,Engineering Fundamentals,TEST1,20.0,13.5,1
64,Engineering Fundamentals,TEST2,20.0,11.0,1
64,Engineering Fundamentals,MIDTERM,50.0,22.9,1
64,Engineering Fundamentals,FINAL,100.0,33.7,1
64,Programming,TEST1,20.0,12.8,1
64,Programming,TEST2,20.0,10.6,1
64,Programming,MIDTERM,50.0,19.2,1
64,Programming,FINAL,100.0,27.3,1
65,Mathematics,TEST1,20.0,14.9,1
65,Mathematics,TEST2,20.0,13.8,1
65,Mathematics,MIDTERM,50.0,30.6,1
65,Mathematics,FINAL,100.0,58.6,1
65,Engineering Fundamentals,TEST1,20.0,15.0,1
65,Engineering Fundamentals,TEST2,20.0,13.3,1
65,Engineering Fundamentals,MIDTERM,50.0,29.1,1
65,Engineering Fundamentals,FINAL,100.0,50.1,1
65,Electronics,TEST1,20.0,15.1,1
65,Electronics,TEST2,20.0,13.3,1
65,Electronics,MIDTERM,50.0,30.4,1
65,Electronics,FINAL,100.0,44.7,1
65,Data Structures,TEST1,20.0,14.7,1
65,Data Structures,TEST2,20.0,12.0,1
65,Data Structures,MIDTERM,50.0,27.4,1
65,Data Structures,FINAL,100.0,52.1,1
66,Electronics,TEST1,20.0,14.7,1
66,Electronics,TEST2,20.0,12.8,1
66,Electronics,MIDTERM,50.0,29.6,1
66,Electronics,FINAL,100.0,50.8,1
66,Mathematics,TEST1,20.0,14.7,1
66,Mathematics,TEST2,20.0,13.5,1
66,Mathematics,MIDTERM,50.0,27.9,1
66,Mathematics,FINAL,100.0,51.5,1
66,Communication Skills,TEST1,20.0,14.3,1
66,Communication Skills,TEST2,20.0,12.8,1
66,Communication Skills,MIDTERM,50.0,26.3,1
66,Communication Skills,FINAL,100.0,53.3,1
66,Engineering Fundamentals,TEST1,20.0,13.0,1
66,Engineering Fundamentals,TEST2,20.0,11.9,1
66,Engineering Fundamentals,MIDTERM,50.0,26.9,1
66,Engineering Fundamentals,FINAL,100.0,39.1,1
67,Engineering Fundamentals,TEST1,20.0,14.9,1
67,Engineering Fundamentals,TEST2,20.0,14.9,1
67,Engineering Fundamentals,MIDTERM,50.0,33.6,1
67,Engineering Fundamentals,FINAL,100.0,59.0,1
67,Communication Skills,TEST1,20.0,14.2,1
67,Communication Skills,TEST2,20.0,12.0,1
67,Communication Skills,MIDTERM,50.0,26.0,1
67,Communication Skills,FINAL,100.0,46.0,1
67,Data Structures,TEST1,20.0,16.1,1
67,Data Structures,TEST2,20.0,13.2,1
67,Data Structures,MIDTERM,50.0,29.5,1
67,Data Structures,FINAL,100.0,52.9,1
67,Electronics,TEST1,20.0,12.8,1
67,Electronics,TEST2,20.0,12.0,1
67,Electronics,MIDTERM,50.0,27.1,1
67,Electronics,FINAL,100.0,43.0,1
68,Engineering Fundamentals,TEST1,20.0,15.1,1
68,Engineering Fundamentals,TEST2,20.0,15.2,1
68,Engineering Fundamentals,MIDTERM,50.0,40.1,1
68,Engineering Fundamentals,FINAL,100.0,75.3,1
68,Programming,TEST1,20.0,14.4,1
68,Programming,TEST2,20.0,14.8,1
68,Programming,MIDTERM,50.0,38.4,1
68,Programming,FINAL,100.0,73.5,1
68,Electronics,TEST1,20.0,13.3,1
68,Electronics,TEST2,20.0,13.7,1
68,Electronics,MIDTERM,50.0,34.5,1
68,Electronics,FINAL,100.0,73.3,1
68,Data Structures,TEST1,20.0,14.5,1
68,Data Structures,TEST2,20.0,15.3,1
68,Data Structures,MIDTERM,50.0,36.5,1
68,Data Structures,FINAL,100.0,76.1,1
69,Communication Skills,TEST1,20.0,13.1,1
69,Communication Skills,TEST2,20.0,13.6,1
69,Communication Skills,MIDTERM,50.0,32.4,1
69,Communication Skills,FINAL,100.0,64.6,1
69,Programming,TEST1,20.0,17.3,1
69,Programming,TEST2,20.0,17.4,1
69,Programming,MIDTERM,50.0,41.4,1
69,Programming,FINAL,100.0,86.0,1
69,Mathematics,TEST1,20.0,15.1,1
69,Mathematics,TEST2,20.0,15.5,1
69,Mathematics,MIDTERM,50.0,37.0,1
69,Mathematics,FINAL,100.0,77.3,1
69,Data Structures,TEST1,20.0,16.8,1
69,Data Structures,TEST2,20.0,16.4,1
69,Data Structures,MIDTERM,50.0,42.2,1
69,Data Structures,FINAL,100.0,79.3,1
70,Electronics,TEST1,20.0,10.8,1
70,Electronics,TEST2,20.0,12.4,1
70,Electronics,MIDTERM,50.0,37.8,1
70,Electronics,FINAL,100.0,87.6,1
70,Mathematics,TEST1,20.0,9.2,1
70,Mathematics,TEST2,20.0,10.3,1
70,Mathematics,MIDTERM,50.0,30.6,1
70,Mathematics,FINAL,100.0,71.5,1
70,Programming,TEST1,20.0,10.8,1
70,Programming,TEST2,20.0,12.4,1
70,Programming,MIDTERM,50.0,35.7,1
70,Programming,FINAL,100.0,80.4,1
70,Engineering Fundamentals,TEST1,20.0,9.9,1
70,Engineering Fundamentals,TEST2,20.0,12.5,1
70,Engineering Fundamentals,MIDTERM,50.0,36.6,1
70,Engineering Fundamentals,FINAL,100.0,91.0,1
71,Engineering Fundamentals,TEST1,20.0,17.9,1
71,Engineering Fundamentals,TEST2,20.0,17.2,1
71,Engineering Fundamentals,MIDTERM,50.0,40.6,1
71,Engineering Fundamentals,FINAL,100.0,85.1,1
71,Programming,TEST1,20.0,17.8,1
71,Programming,TEST2,20.0,17.3,1
71,Programming,MIDTERM,50.0,42.3,1
71,Programming,FINAL,100.0,82.6,1
71,Data Structures,TEST1,20.0,14.7,1
71,Data Structures,TEST2,20.0,15.5,1
71,Data Structures,MIDTERM,50.0,37.4,1
71,Data Structures,FINAL,100.0,79.7,1
71,Mathematics,TEST1,20.0,17.8,1
71,Mathematics,TEST2,20.0,19.2,1
71,Mathematics,MIDTERM,50.0,46.1,1
71,Mathematics,FINAL,100.0,88.6,1
72,Electronics,TEST1,20.0,9.1,1
72,Electronics,TEST2,20.0,10.2,1
72,Electronics,MIDTERM,50.0,32.0,1
72,Electronics,FINAL,100.0,74.5,1
72,Data Structures,TEST1,20.0,8.9,1
72,Data Structures,TEST2,20.0,11.9,1
72,Data Structures,MIDTERM,50.0,35.4,1
72,Data Structures,FINAL,100.0,80.4,1
72,Mathematics,TEST1,20.0,10.5,1
72,Mathematics,TEST2,20.0,11.8,1
72,Mathematics,MIDTERM,50.0,37.2,1
72,Mathematics,FINAL,100.0,83.0,1
72,Communication Skills,TEST1,20.0,10.5,1
72,Communication Skills,TEST2,20.0,12.5,1
72,Communication Skills,MIDTERM,50.0,37.8,1
72,Communication Skills,FINAL,100.0,87.2,1
73,Data Structures,TEST1,20.0,12.6,1
73,Data Structures,TEST2,20.0,11.8,1
73,Data Structures,MIDTERM,50.0,23.3,1
73,Data Structures,FINAL,100.0,37.4,1
73,Programming,TEST1,20.0,11.7,1
73,Programming,TEST2,20.0,9.8,1
73,Programming,MIDTERM,50.0,18.4,1
73,Programming,FINAL,100.0,37.8,1
73,Electronics,TEST1,20.0,13.2,1
73,Electronics,TEST2,20.0,11.2,1
73,Electronics,MIDTERM,50.0,21.1,1
73,Electronics,FINAL,100.0,30.5,1
73,Engineering Fundamentals,TEST1,20.0,13.3,1
